"","Pop","Theta","Growth","samplingSize","n.haplotypes","hap.diversity","Max.Gamma.value"
"3470",5,"twenty","yes",128,16,0.7627047,27
"3471",5,"twenty","yes",128,14,0.7627047,23
"3472",5,"twenty","yes",128,19,0.7627047,32
"3473",5,"twenty","yes",128,17,0.7627047,29
"3474",5,"twenty","yes",128,14,0.7627047,23
"3475",5,"twenty","yes",128,17,0.7627047,29
"3476",5,"twenty","yes",128,18,0.7627047,30
"3477",5,"twenty","yes",128,20,0.7627047,34
"3478",5,"twenty","yes",128,18,0.7627047,30
"3479",5,"twenty","yes",128,19,0.7627047,32
"3480",5,"twenty","yes",128,14,0.7627047,23
"3481",5,"twenty","yes",128,13,0.7627047,22
"3482",5,"twenty","yes",128,18,0.7627047,30
"3483",5,"twenty","yes",128,14,0.7627047,23
"3484",5,"twenty","yes",128,22,0.7627047,38
"3485",5,"twenty","yes",128,21,0.7627047,36
"3486",5,"twenty","yes",128,15,0.7627047,25
"3487",5,"twenty","yes",128,13,0.7627047,22
"3488",5,"twenty","yes",128,17,0.7627047,29
"3489",5,"twenty","yes",128,17,0.7627047,29
"3490",5,"twenty","yes",128,17,0.7627047,29
"3491",5,"twenty","yes",128,16,0.7627047,27
"3492",5,"twenty","yes",128,20,0.7627047,34
"3493",5,"twenty","yes",128,20,0.7627047,34
"3494",5,"twenty","yes",128,18,0.7627047,30
"3495",5,"twenty","yes",128,17,0.7627047,29
"3496",5,"twenty","yes",128,17,0.7627047,29
"3497",5,"twenty","yes",128,14,0.7627047,23
"3498",5,"twenty","yes",128,17,0.7627047,29
"3499",5,"twenty","yes",128,15,0.7627047,25
"3500",5,"twenty","yes",128,16,0.7627047,27
"3501",6,"twenty","no",2,2,0.9565626,3
"3502",6,"twenty","no",2,2,0.9565626,3
"3503",6,"twenty","no",2,2,0.9565626,3
"3504",6,"twenty","no",2,2,0.9565626,3
"3505",6,"twenty","no",2,2,0.9565626,3
"3506",6,"twenty","no",2,2,0.9565626,3
"3507",6,"twenty","no",2,2,0.9565626,3
"3508",6,"twenty","no",2,2,0.9565626,3
"3509",6,"twenty","no",2,2,0.9565626,3
"3510",6,"twenty","no",2,2,0.9565626,3
"3511",6,"twenty","no",2,1,0.9565626,1
"3512",6,"twenty","no",2,2,0.9565626,3
"3513",6,"twenty","no",2,2,0.9565626,3
"3514",6,"twenty","no",2,2,0.9565626,3
"3515",6,"twenty","no",2,2,0.9565626,3
"3516",6,"twenty","no",2,2,0.9565626,3
"3517",6,"twenty","no",2,2,0.9565626,3
"3518",6,"twenty","no",2,2,0.9565626,3
"3519",6,"twenty","no",2,2,0.9565626,3
"3520",6,"twenty","no",2,2,0.9565626,3
"3521",6,"twenty","no",2,2,0.9565626,3
"3522",6,"twenty","no",2,2,0.9565626,3
"3523",6,"twenty","no",2,2,0.9565626,3
"3524",6,"twenty","no",2,2,0.9565626,3
"3525",6,"twenty","no",2,2,0.9565626,3
"3526",6,"twenty","no",2,2,0.9565626,3
"3527",6,"twenty","no",2,2,0.9565626,3
"3528",6,"twenty","no",2,2,0.9565626,3
"3529",6,"twenty","no",2,2,0.9565626,3
"3530",6,"twenty","no",2,2,0.9565626,3
"3531",6,"twenty","no",2,2,0.9565626,3
"3532",6,"twenty","no",2,2,0.9565626,3
"3533",6,"twenty","no",2,2,0.9565626,3
"3534",6,"twenty","no",2,2,0.9565626,3
"3535",6,"twenty","no",2,2,0.9565626,3
"3536",6,"twenty","no",2,2,0.9565626,3
"3537",6,"twenty","no",2,2,0.9565626,3
"3538",6,"twenty","no",2,2,0.9565626,3
"3539",6,"twenty","no",2,2,0.9565626,3
"3540",6,"twenty","no",2,2,0.9565626,3
"3541",6,"twenty","no",2,2,0.9565626,3
"3542",6,"twenty","no",2,2,0.9565626,3
"3543",6,"twenty","no",2,2,0.9565626,3
"3544",6,"twenty","no",2,2,0.9565626,3
"3545",6,"twenty","no",2,2,0.9565626,3
"3546",6,"twenty","no",2,2,0.9565626,3
"3547",6,"twenty","no",2,2,0.9565626,3
"3548",6,"twenty","no",2,2,0.9565626,3
"3549",6,"twenty","no",2,2,0.9565626,3
"3550",6,"twenty","no",2,2,0.9565626,3
"3551",6,"twenty","no",2,2,0.9565626,3
"3552",6,"twenty","no",2,2,0.9565626,3
"3553",6,"twenty","no",2,2,0.9565626,3
"3554",6,"twenty","no",2,2,0.9565626,3
"3555",6,"twenty","no",2,2,0.9565626,3
"3556",6,"twenty","no",2,2,0.9565626,3
"3557",6,"twenty","no",2,2,0.9565626,3
"3558",6,"twenty","no",2,2,0.9565626,3
"3559",6,"twenty","no",2,2,0.9565626,3
"3560",6,"twenty","no",2,2,0.9565626,3
"3561",6,"twenty","no",2,1,0.9565626,1
"3562",6,"twenty","no",2,2,0.9565626,3
"3563",6,"twenty","no",2,2,0.9565626,3
"3564",6,"twenty","no",2,2,0.9565626,3
"3565",6,"twenty","no",2,2,0.9565626,3
"3566",6,"twenty","no",2,2,0.9565626,3
"3567",6,"twenty","no",2,2,0.9565626,3
"3568",6,"twenty","no",2,2,0.9565626,3
"3569",6,"twenty","no",2,2,0.9565626,3
"3570",6,"twenty","no",2,2,0.9565626,3
"3571",6,"twenty","no",2,2,0.9565626,3
"3572",6,"twenty","no",2,2,0.9565626,3
"3573",6,"twenty","no",2,2,0.9565626,3
"3574",6,"twenty","no",2,2,0.9565626,3
"3575",6,"twenty","no",2,2,0.9565626,3
"3576",6,"twenty","no",2,2,0.9565626,3
"3577",6,"twenty","no",2,2,0.9565626,3
"3578",6,"twenty","no",2,2,0.9565626,3
"3579",6,"twenty","no",2,2,0.9565626,3
"3580",6,"twenty","no",2,2,0.9565626,3
"3581",6,"twenty","no",2,2,0.9565626,3
"3582",6,"twenty","no",2,2,0.9565626,3
"3583",6,"twenty","no",2,2,0.9565626,3
"3584",6,"twenty","no",2,2,0.9565626,3
"3585",6,"twenty","no",2,2,0.9565626,3
"3586",6,"twenty","no",2,2,0.9565626,3
"3587",6,"twenty","no",2,2,0.9565626,3
"3588",6,"twenty","no",2,2,0.9565626,3
"3589",6,"twenty","no",2,2,0.9565626,3
"3590",6,"twenty","no",2,1,0.9565626,1
"3591",6,"twenty","no",2,2,0.9565626,3
"3592",6,"twenty","no",2,2,0.9565626,3
"3593",6,"twenty","no",2,2,0.9565626,3
"3594",6,"twenty","no",2,2,0.9565626,3
"3595",6,"twenty","no",2,2,0.9565626,3
"3596",6,"twenty","no",2,2,0.9565626,3
"3597",6,"twenty","no",2,2,0.9565626,3
"3598",6,"twenty","no",2,2,0.9565626,3
"3599",6,"twenty","no",2,2,0.9565626,3
"3600",6,"twenty","no",2,2,0.9565626,3
"3601",6,"twenty","no",4,4,0.9565626,6
"3602",6,"twenty","no",4,4,0.9565626,6
"3603",6,"twenty","no",4,4,0.9565626,6
"3604",6,"twenty","no",4,4,0.9565626,6
"3605",6,"twenty","no",4,4,0.9565626,6
"3606",6,"twenty","no",4,4,0.9565626,6
"3607",6,"twenty","no",4,4,0.9565626,6
"3608",6,"twenty","no",4,4,0.9565626,6
"3609",6,"twenty","no",4,3,0.9565626,4
"3610",6,"twenty","no",4,4,0.9565626,6
"3611",6,"twenty","no",4,4,0.9565626,6
"3612",6,"twenty","no",4,4,0.9565626,6
"3613",6,"twenty","no",4,4,0.9565626,6
"3614",6,"twenty","no",4,4,0.9565626,6
"3615",6,"twenty","no",4,4,0.9565626,6
"3616",6,"twenty","no",4,3,0.9565626,4
"3617",6,"twenty","no",4,4,0.9565626,6
"3618",6,"twenty","no",4,3,0.9565626,4
"3619",6,"twenty","no",4,4,0.9565626,6
"3620",6,"twenty","no",4,4,0.9565626,6
"3621",6,"twenty","no",4,4,0.9565626,6
"3622",6,"twenty","no",4,4,0.9565626,6
"3623",6,"twenty","no",4,4,0.9565626,6
"3624",6,"twenty","no",4,3,0.9565626,4
"3625",6,"twenty","no",4,3,0.9565626,4
"3626",6,"twenty","no",4,4,0.9565626,6
"3627",6,"twenty","no",4,4,0.9565626,6
"3628",6,"twenty","no",4,4,0.9565626,6
"3629",6,"twenty","no",4,3,0.9565626,4
"3630",6,"twenty","no",4,3,0.9565626,4
"3631",6,"twenty","no",4,4,0.9565626,6
"3632",6,"twenty","no",4,4,0.9565626,6
"3633",6,"twenty","no",4,4,0.9565626,6
"3634",6,"twenty","no",4,4,0.9565626,6
"3635",6,"twenty","no",4,3,0.9565626,4
"3636",6,"twenty","no",4,4,0.9565626,6
"3637",6,"twenty","no",4,4,0.9565626,6
"3638",6,"twenty","no",4,4,0.9565626,6
"3639",6,"twenty","no",4,4,0.9565626,6
"3640",6,"twenty","no",4,4,0.9565626,6
"3641",6,"twenty","no",4,4,0.9565626,6
"3642",6,"twenty","no",4,4,0.9565626,6
"3643",6,"twenty","no",4,3,0.9565626,4
"3644",6,"twenty","no",4,3,0.9565626,4
"3645",6,"twenty","no",4,4,0.9565626,6
"3646",6,"twenty","no",4,4,0.9565626,6
"3647",6,"twenty","no",4,3,0.9565626,4
"3648",6,"twenty","no",4,4,0.9565626,6
"3649",6,"twenty","no",4,4,0.9565626,6
"3650",6,"twenty","no",4,4,0.9565626,6
"3651",6,"twenty","no",4,4,0.9565626,6
"3652",6,"twenty","no",4,4,0.9565626,6
"3653",6,"twenty","no",4,4,0.9565626,6
"3654",6,"twenty","no",4,3,0.9565626,4
"3655",6,"twenty","no",4,4,0.9565626,6
"3656",6,"twenty","no",4,4,0.9565626,6
"3657",6,"twenty","no",4,4,0.9565626,6
"3658",6,"twenty","no",4,3,0.9565626,4
"3659",6,"twenty","no",4,4,0.9565626,6
"3660",6,"twenty","no",4,4,0.9565626,6
"3661",6,"twenty","no",4,4,0.9565626,6
"3662",6,"twenty","no",4,4,0.9565626,6
"3663",6,"twenty","no",4,4,0.9565626,6
"3664",6,"twenty","no",4,3,0.9565626,4
"3665",6,"twenty","no",4,4,0.9565626,6
"3666",6,"twenty","no",4,4,0.9565626,6
"3667",6,"twenty","no",4,3,0.9565626,4
"3668",6,"twenty","no",4,4,0.9565626,6
"3669",6,"twenty","no",4,4,0.9565626,6
"3670",6,"twenty","no",4,4,0.9565626,6
"3671",6,"twenty","no",4,3,0.9565626,4
"3672",6,"twenty","no",4,4,0.9565626,6
"3673",6,"twenty","no",4,3,0.9565626,4
"3674",6,"twenty","no",4,3,0.9565626,4
"3675",6,"twenty","no",4,4,0.9565626,6
"3676",6,"twenty","no",4,4,0.9565626,6
"3677",6,"twenty","no",4,4,0.9565626,6
"3678",6,"twenty","no",4,4,0.9565626,6
"3679",6,"twenty","no",4,4,0.9565626,6
"3680",6,"twenty","no",4,4,0.9565626,6
"3681",6,"twenty","no",4,4,0.9565626,6
"3682",6,"twenty","no",4,4,0.9565626,6
"3683",6,"twenty","no",4,4,0.9565626,6
"3684",6,"twenty","no",4,3,0.9565626,4
"3685",6,"twenty","no",4,4,0.9565626,6
"3686",6,"twenty","no",4,3,0.9565626,4
"3687",6,"twenty","no",4,3,0.9565626,4
"3688",6,"twenty","no",4,4,0.9565626,6
"3689",6,"twenty","no",4,3,0.9565626,4
"3690",6,"twenty","no",4,3,0.9565626,4
"3691",6,"twenty","no",4,4,0.9565626,6
"3692",6,"twenty","no",4,3,0.9565626,4
"3693",6,"twenty","no",4,4,0.9565626,6
"3694",6,"twenty","no",4,4,0.9565626,6
"3695",6,"twenty","no",4,4,0.9565626,6
"3696",6,"twenty","no",4,4,0.9565626,6
"3697",6,"twenty","no",4,4,0.9565626,6
"3698",6,"twenty","no",4,4,0.9565626,6
"3699",6,"twenty","no",4,4,0.9565626,6
"3700",6,"twenty","no",4,4,0.9565626,6
"3701",6,"twenty","no",8,6,0.9565626,10
"3702",6,"twenty","no",8,8,0.9565626,14
"3703",6,"twenty","no",8,8,0.9565626,14
"3704",6,"twenty","no",8,8,0.9565626,14
"3705",6,"twenty","no",8,7,0.9565626,12
"3706",6,"twenty","no",8,7,0.9565626,12
"3707",6,"twenty","no",8,7,0.9565626,12
"3708",6,"twenty","no",8,8,0.9565626,14
"3709",6,"twenty","no",8,8,0.9565626,14
"3710",6,"twenty","no",8,8,0.9565626,14
"3711",6,"twenty","no",8,8,0.9565626,14
"3712",6,"twenty","no",8,7,0.9565626,12
"3713",6,"twenty","no",8,8,0.9565626,14
"3714",6,"twenty","no",8,7,0.9565626,12
"3715",6,"twenty","no",8,6,0.9565626,10
"3716",6,"twenty","no",8,7,0.9565626,12
"3717",6,"twenty","no",8,7,0.9565626,12
"3718",6,"twenty","no",8,6,0.9565626,10
"3719",6,"twenty","no",8,7,0.9565626,12
"3720",6,"twenty","no",8,6,0.9565626,10
"3721",6,"twenty","no",8,6,0.9565626,10
"3722",6,"twenty","no",8,8,0.9565626,14
"3723",6,"twenty","no",8,7,0.9565626,12
"3724",6,"twenty","no",8,8,0.9565626,14
"3725",6,"twenty","no",8,7,0.9565626,12
"3726",6,"twenty","no",8,8,0.9565626,14
"3727",6,"twenty","no",8,8,0.9565626,14
"3728",6,"twenty","no",8,6,0.9565626,10
"3729",6,"twenty","no",8,8,0.9565626,14
"3730",6,"twenty","no",8,6,0.9565626,10
"3731",6,"twenty","no",8,7,0.9565626,12
"3732",6,"twenty","no",8,7,0.9565626,12
"3733",6,"twenty","no",8,6,0.9565626,10
"3734",6,"twenty","no",8,7,0.9565626,12
"3735",6,"twenty","no",8,7,0.9565626,12
"3736",6,"twenty","no",8,8,0.9565626,14
"3737",6,"twenty","no",8,7,0.9565626,12
"3738",6,"twenty","no",8,7,0.9565626,12
"3739",6,"twenty","no",8,7,0.9565626,12
"3740",6,"twenty","no",8,6,0.9565626,10
"3741",6,"twenty","no",8,7,0.9565626,12
"3742",6,"twenty","no",8,7,0.9565626,12
"3743",6,"twenty","no",8,7,0.9565626,12
"3744",6,"twenty","no",8,7,0.9565626,12
"3745",6,"twenty","no",8,8,0.9565626,14
"3746",6,"twenty","no",8,7,0.9565626,12
"3747",6,"twenty","no",8,8,0.9565626,14
"3748",6,"twenty","no",8,7,0.9565626,12
"3749",6,"twenty","no",8,8,0.9565626,14
"3750",6,"twenty","no",8,8,0.9565626,14
"3751",6,"twenty","no",8,6,0.9565626,10
"3752",6,"twenty","no",8,6,0.9565626,10
"3753",6,"twenty","no",8,5,0.9565626,8
"3754",6,"twenty","no",8,6,0.9565626,10
"3755",6,"twenty","no",8,5,0.9565626,8
"3756",6,"twenty","no",8,8,0.9565626,14
"3757",6,"twenty","no",8,6,0.9565626,10
"3758",6,"twenty","no",8,7,0.9565626,12
"3759",6,"twenty","no",8,6,0.9565626,10
"3760",6,"twenty","no",8,6,0.9565626,10
"3761",6,"twenty","no",8,6,0.9565626,10
"3762",6,"twenty","no",8,7,0.9565626,12
"3763",6,"twenty","no",8,7,0.9565626,12
"3764",6,"twenty","no",8,8,0.9565626,14
"3765",6,"twenty","no",8,7,0.9565626,12
"3766",6,"twenty","no",8,7,0.9565626,12
"3767",6,"twenty","no",8,6,0.9565626,10
"3768",6,"twenty","no",8,8,0.9565626,14
"3769",6,"twenty","no",8,8,0.9565626,14
"3770",6,"twenty","no",8,8,0.9565626,14
"3771",6,"twenty","no",8,7,0.9565626,12
"3772",6,"twenty","no",8,7,0.9565626,12
"3773",6,"twenty","no",8,6,0.9565626,10
"3774",6,"twenty","no",8,7,0.9565626,12
"3775",6,"twenty","no",8,6,0.9565626,10
"3776",6,"twenty","no",8,8,0.9565626,14
"3777",6,"twenty","no",8,6,0.9565626,10
"3778",6,"twenty","no",8,8,0.9565626,14
"3779",6,"twenty","no",8,7,0.9565626,12
"3780",6,"twenty","no",8,7,0.9565626,12
"3781",6,"twenty","no",8,7,0.9565626,12
"3782",6,"twenty","no",8,8,0.9565626,14
"3783",6,"twenty","no",8,6,0.9565626,10
"3784",6,"twenty","no",8,7,0.9565626,12
"3785",6,"twenty","no",8,8,0.9565626,14
"3786",6,"twenty","no",8,8,0.9565626,14
"3787",6,"twenty","no",8,7,0.9565626,12
"3788",6,"twenty","no",8,8,0.9565626,14
"3789",6,"twenty","no",8,8,0.9565626,14
"3790",6,"twenty","no",8,7,0.9565626,12
"3791",6,"twenty","no",8,6,0.9565626,10
"3792",6,"twenty","no",8,7,0.9565626,12
"3793",6,"twenty","no",8,4,0.9565626,6
"3794",6,"twenty","no",8,7,0.9565626,12
"3795",6,"twenty","no",8,7,0.9565626,12
"3796",6,"twenty","no",8,5,0.9565626,8
"3797",6,"twenty","no",8,8,0.9565626,14
"3798",6,"twenty","no",8,7,0.9565626,12
"3799",6,"twenty","no",8,7,0.9565626,12
"3800",6,"twenty","no",8,8,0.9565626,14
"3801",6,"twenty","no",16,11,0.9565626,20
"3802",6,"twenty","no",16,10,0.9565626,18
"3803",6,"twenty","no",16,11,0.9565626,20
"3804",6,"twenty","no",16,13,0.9565626,24
"3805",6,"twenty","no",16,13,0.9565626,24
"3806",6,"twenty","no",16,9,0.9565626,16
"3807",6,"twenty","no",16,8,0.9565626,14
"3808",6,"twenty","no",16,15,0.9565626,28
"3809",6,"twenty","no",16,14,0.9565626,26
"3810",6,"twenty","no",16,11,0.9565626,20
"3811",6,"twenty","no",16,11,0.9565626,20
"3812",6,"twenty","no",16,13,0.9565626,24
"3813",6,"twenty","no",16,12,0.9565626,22
"3814",6,"twenty","no",16,12,0.9565626,22
"3815",6,"twenty","no",16,11,0.9565626,20
"3816",6,"twenty","no",16,13,0.9565626,24
"3817",6,"twenty","no",16,14,0.9565626,26
"3818",6,"twenty","no",16,14,0.9565626,26
"3819",6,"twenty","no",16,12,0.9565626,22
"3820",6,"twenty","no",16,12,0.9565626,22
"3821",6,"twenty","no",16,12,0.9565626,22
"3822",6,"twenty","no",16,11,0.9565626,20
"3823",6,"twenty","no",16,13,0.9565626,24
"3824",6,"twenty","no",16,15,0.9565626,28
"3825",6,"twenty","no",16,12,0.9565626,22
"3826",6,"twenty","no",16,13,0.9565626,24
"3827",6,"twenty","no",16,14,0.9565626,26
"3828",6,"twenty","no",16,12,0.9565626,22
"3829",6,"twenty","no",16,10,0.9565626,18
"3830",6,"twenty","no",16,11,0.9565626,20
"3831",6,"twenty","no",16,12,0.9565626,22
"3832",6,"twenty","no",16,12,0.9565626,22
"3833",6,"twenty","no",16,13,0.9565626,24
"3834",6,"twenty","no",16,13,0.9565626,24
"3835",6,"twenty","no",16,13,0.9565626,24
"3836",6,"twenty","no",16,13,0.9565626,24
"3837",6,"twenty","no",16,12,0.9565626,22
"3838",6,"twenty","no",16,12,0.9565626,22
"3839",6,"twenty","no",16,14,0.9565626,26
"3840",6,"twenty","no",16,11,0.9565626,20
"3841",6,"twenty","no",16,11,0.9565626,20
"3842",6,"twenty","no",16,11,0.9565626,20
"3843",6,"twenty","no",16,13,0.9565626,24
"3844",6,"twenty","no",16,10,0.9565626,18
"3845",6,"twenty","no",16,12,0.9565626,22
"3846",6,"twenty","no",16,13,0.9565626,24
"3847",6,"twenty","no",16,13,0.9565626,24
"3848",6,"twenty","no",16,14,0.9565626,26
"3849",6,"twenty","no",16,11,0.9565626,20
"3850",6,"twenty","no",16,9,0.9565626,16
"3851",6,"twenty","no",16,13,0.9565626,24
"3852",6,"twenty","no",16,10,0.9565626,18
"3853",6,"twenty","no",16,11,0.9565626,20
"3854",6,"twenty","no",16,14,0.9565626,26
"3855",6,"twenty","no",16,12,0.9565626,22
"3856",6,"twenty","no",16,12,0.9565626,22
"3857",6,"twenty","no",16,9,0.9565626,16
"3858",6,"twenty","no",16,12,0.9565626,22
"3859",6,"twenty","no",16,11,0.9565626,20
"3860",6,"twenty","no",16,12,0.9565626,22
"3861",6,"twenty","no",16,10,0.9565626,18
"3862",6,"twenty","no",16,12,0.9565626,22
"3863",6,"twenty","no",16,13,0.9565626,24
"3864",6,"twenty","no",16,13,0.9565626,24
"3865",6,"twenty","no",16,9,0.9565626,16
"3866",6,"twenty","no",16,11,0.9565626,20
"3867",6,"twenty","no",16,12,0.9565626,22
"3868",6,"twenty","no",16,14,0.9565626,26
"3869",6,"twenty","no",16,11,0.9565626,20
"3870",6,"twenty","no",16,13,0.9565626,24
"3871",6,"twenty","no",16,10,0.9565626,18
"3872",6,"twenty","no",16,11,0.9565626,20
"3873",6,"twenty","no",16,13,0.9565626,24
"3874",6,"twenty","no",16,10,0.9565626,18
"3875",6,"twenty","no",16,11,0.9565626,20
"3876",6,"twenty","no",16,14,0.9565626,26
"3877",6,"twenty","no",16,12,0.9565626,22
"3878",6,"twenty","no",16,13,0.9565626,24
"3879",6,"twenty","no",16,13,0.9565626,24
"3880",6,"twenty","no",16,12,0.9565626,22
"3881",6,"twenty","no",16,10,0.9565626,18
"3882",6,"twenty","no",16,12,0.9565626,22
"3883",6,"twenty","no",16,11,0.9565626,20
"3884",6,"twenty","no",16,12,0.9565626,22
"3885",6,"twenty","no",16,13,0.9565626,24
"3886",6,"twenty","no",16,13,0.9565626,24
"3887",6,"twenty","no",16,13,0.9565626,24
"3888",6,"twenty","no",16,14,0.9565626,26
"3889",6,"twenty","no",16,13,0.9565626,24
"3890",6,"twenty","no",16,10,0.9565626,18
"3891",6,"twenty","no",16,11,0.9565626,20
"3892",6,"twenty","no",16,13,0.9565626,24
"3893",6,"twenty","no",16,13,0.9565626,24
"3894",6,"twenty","no",16,11,0.9565626,20
"3895",6,"twenty","no",16,10,0.9565626,18
"3896",6,"twenty","no",16,13,0.9565626,24
"3897",6,"twenty","no",16,12,0.9565626,22
"3898",6,"twenty","no",16,13,0.9565626,24
"3899",6,"twenty","no",16,13,0.9565626,24
"3900",6,"twenty","no",16,12,0.9565626,22
"3901",6,"twenty","no",32,19,0.9565626,36
"3902",6,"twenty","no",32,17,0.9565626,32
"3903",6,"twenty","no",32,21,0.9565626,40
"3904",6,"twenty","no",32,23,0.9565626,44
"3905",6,"twenty","no",32,19,0.9565626,36
"3906",6,"twenty","no",32,21,0.9565626,40
"3907",6,"twenty","no",32,20,0.9565626,38
"3908",6,"twenty","no",32,21,0.9565626,40
"3909",6,"twenty","no",32,21,0.9565626,40
"3910",6,"twenty","no",32,21,0.9565626,40
"3911",6,"twenty","no",32,20,0.9565626,38
"3912",6,"twenty","no",32,19,0.9565626,36
"3913",6,"twenty","no",32,20,0.9565626,38
"3914",6,"twenty","no",32,17,0.9565626,32
"3915",6,"twenty","no",32,22,0.9565626,42
"3916",6,"twenty","no",32,20,0.9565626,38
"3917",6,"twenty","no",32,17,0.9565626,32
"3918",6,"twenty","no",32,18,0.9565626,34
"3919",6,"twenty","no",32,17,0.9565626,32
"3920",6,"twenty","no",32,20,0.9565626,38
"3921",6,"twenty","no",32,18,0.9565626,34
"3922",6,"twenty","no",32,16,0.9565626,30
"3923",6,"twenty","no",32,19,0.9565626,36
"3924",6,"twenty","no",32,15,0.9565626,28
"3925",6,"twenty","no",32,17,0.9565626,32
"3926",6,"twenty","no",32,20,0.9565626,38
"3927",6,"twenty","no",32,22,0.9565626,42
"3928",6,"twenty","no",32,21,0.9565626,40
"3929",6,"twenty","no",32,22,0.9565626,42
"3930",6,"twenty","no",32,21,0.9565626,40
"3931",6,"twenty","no",32,20,0.9565626,38
"3932",6,"twenty","no",32,18,0.9565626,34
"3933",6,"twenty","no",32,20,0.9565626,38
"3934",6,"twenty","no",32,22,0.9565626,42
"3935",6,"twenty","no",32,21,0.9565626,40
"3936",6,"twenty","no",32,19,0.9565626,36
"3937",6,"twenty","no",32,18,0.9565626,34
"3938",6,"twenty","no",32,18,0.9565626,34
"3939",6,"twenty","no",32,23,0.9565626,44
"3940",6,"twenty","no",32,18,0.9565626,34
"3941",6,"twenty","no",32,16,0.9565626,30
"3942",6,"twenty","no",32,18,0.9565626,34
"3943",6,"twenty","no",32,22,0.9565626,42
"3944",6,"twenty","no",32,17,0.9565626,32
"3945",6,"twenty","no",32,23,0.9565626,44
"3946",6,"twenty","no",32,19,0.9565626,36
"3947",6,"twenty","no",32,17,0.9565626,32
"3948",6,"twenty","no",32,20,0.9565626,38
"3949",6,"twenty","no",32,15,0.9565626,28
"3950",6,"twenty","no",32,19,0.9565626,36
"3951",6,"twenty","no",32,18,0.9565626,34
"3952",6,"twenty","no",32,23,0.9565626,44
"3953",6,"twenty","no",32,20,0.9565626,38
"3954",6,"twenty","no",32,17,0.9565626,32
"3955",6,"twenty","no",32,17,0.9565626,32
"3956",6,"twenty","no",32,20,0.9565626,38
"3957",6,"twenty","no",32,23,0.9565626,44
"3958",6,"twenty","no",32,16,0.9565626,30
"3959",6,"twenty","no",32,23,0.9565626,44
"3960",6,"twenty","no",32,19,0.9565626,36
"3961",6,"twenty","no",32,18,0.9565626,34
"3962",6,"twenty","no",32,21,0.9565626,40
"3963",6,"twenty","no",32,22,0.9565626,42
"3964",6,"twenty","no",32,19,0.9565626,36
"3965",6,"twenty","no",32,19,0.9565626,36
"3966",6,"twenty","no",32,21,0.9565626,40
"3967",6,"twenty","no",32,19,0.9565626,36
"3968",6,"twenty","no",32,20,0.9565626,38
"3969",6,"twenty","no",32,23,0.9565626,44
"3970",6,"twenty","no",32,20,0.9565626,38
"3971",6,"twenty","no",32,21,0.9565626,40
"3972",6,"twenty","no",32,18,0.9565626,34
"3973",6,"twenty","no",32,21,0.9565626,40
"3974",6,"twenty","no",32,19,0.9565626,36
"3975",6,"twenty","no",32,18,0.9565626,34
"3976",6,"twenty","no",32,18,0.9565626,34
"3977",6,"twenty","no",32,17,0.9565626,32
"3978",6,"twenty","no",32,24,0.9565626,46
"3979",6,"twenty","no",32,22,0.9565626,42
"3980",6,"twenty","no",32,21,0.9565626,40
"3981",6,"twenty","no",32,20,0.9565626,38
"3982",6,"twenty","no",32,23,0.9565626,44
"3983",6,"twenty","no",32,19,0.9565626,36
"3984",6,"twenty","no",32,19,0.9565626,36
"3985",6,"twenty","no",32,20,0.9565626,38
"3986",6,"twenty","no",32,20,0.9565626,38
"3987",6,"twenty","no",32,18,0.9565626,34
"3988",6,"twenty","no",32,21,0.9565626,40
"3989",6,"twenty","no",32,21,0.9565626,40
"3990",6,"twenty","no",32,19,0.9565626,36
"3991",6,"twenty","no",32,21,0.9565626,40
"3992",6,"twenty","no",32,21,0.9565626,40
"3993",6,"twenty","no",32,15,0.9565626,28
"3994",6,"twenty","no",32,21,0.9565626,40
"3995",6,"twenty","no",32,22,0.9565626,42
"3996",6,"twenty","no",32,18,0.9565626,34
"3997",6,"twenty","no",32,21,0.9565626,40
"3998",6,"twenty","no",32,21,0.9565626,40
"3999",6,"twenty","no",32,17,0.9565626,32
"4000",6,"twenty","no",32,21,0.9565626,40
"4001",6,"twenty","no",64,31,0.9565626,59
"4002",6,"twenty","no",64,26,0.9565626,49
"4003",6,"twenty","no",64,24,0.9565626,46
"4004",6,"twenty","no",64,29,0.9565626,55
"4005",6,"twenty","no",64,27,0.9565626,51
"4006",6,"twenty","no",64,30,0.9565626,57
"4007",6,"twenty","no",64,30,0.9565626,57
"4008",6,"twenty","no",64,34,0.9565626,65
"4009",6,"twenty","no",64,28,0.9565626,53
"4010",6,"twenty","no",64,29,0.9565626,55
"4011",6,"twenty","no",64,28,0.9565626,53
"4012",6,"twenty","no",64,30,0.9565626,57
"4013",6,"twenty","no",64,29,0.9565626,55
"4014",6,"twenty","no",64,32,0.9565626,61
"4015",6,"twenty","no",64,32,0.9565626,61
"4016",6,"twenty","no",64,30,0.9565626,57
"4017",6,"twenty","no",64,26,0.9565626,49
"4018",6,"twenty","no",64,29,0.9565626,55
"4019",6,"twenty","no",64,28,0.9565626,53
"4020",6,"twenty","no",64,30,0.9565626,57
"4021",6,"twenty","no",64,33,0.9565626,63
"4022",6,"twenty","no",64,31,0.9565626,59
"4023",6,"twenty","no",64,28,0.9565626,53
"4024",6,"twenty","no",64,28,0.9565626,53
"4025",6,"twenty","no",64,31,0.9565626,59
