Theta,n,segSites,prob
twenty,21,122,0.002327506
twenty,22,122,0.002436023
twenty,23,122,0.002543825
twenty,24,122,0.002650918
twenty,25,122,0.002757305
twenty,26,122,0.002862992
twenty,27,122,0.002967981
twenty,28,122,0.003072278
twenty,29,122,0.003175887
twenty,30,122,0.003278812
twenty,31,122,0.003381058
twenty,32,122,0.003482628
twenty,33,122,0.003583527
two,1,123,0
two,2,123,7.31E-23
two,3,123,1.46E-22
two,4,123,2.19E-22
two,5,123,2.92E-22
two,6,123,3.65E-22
two,7,123,4.38E-22
two,8,123,5.11E-22
two,9,123,5.84E-22
two,10,123,6.58E-22
two,11,123,7.31E-22
two,12,123,8.04E-22
two,13,123,8.77E-22
two,14,123,9.50E-22
two,15,123,1.02E-21
two,16,123,1.10E-21
two,17,123,1.17E-21
two,18,123,1.24E-21
two,19,123,1.32E-21
two,20,123,1.39E-21
two,21,123,1.46E-21
two,22,123,1.53E-21
two,23,123,1.61E-21
two,24,123,1.68E-21
two,25,123,1.75E-21
two,26,123,1.83E-21
two,27,123,1.90E-21
two,28,123,1.97E-21
two,29,123,2.05E-21
two,30,123,2.12E-21
two,31,123,2.19E-21
two,32,123,2.26E-21
two,33,123,2.34E-21
ten,1,123,0
ten,2,123,7.37E-07
ten,3,123,1.47E-06
ten,4,123,2.21E-06
ten,5,123,2.95E-06
ten,6,123,3.68E-06
ten,7,123,4.42E-06
ten,8,123,5.16E-06
ten,9,123,5.89E-06
ten,10,123,6.63E-06
ten,11,123,7.37E-06
ten,12,123,8.10E-06
ten,13,123,8.84E-06
ten,14,123,9.58E-06
ten,15,123,1.03E-05
ten,16,123,1.10E-05
ten,17,123,1.18E-05
ten,18,123,1.25E-05
ten,19,123,1.33E-05
ten,20,123,1.40E-05
ten,21,123,1.47E-05
ten,22,123,1.55E-05
ten,23,123,1.62E-05
ten,24,123,1.69E-05
ten,25,123,1.77E-05
ten,26,123,1.84E-05
ten,27,123,1.91E-05
ten,28,123,1.99E-05
ten,29,123,2.06E-05
ten,30,123,2.14E-05
ten,31,123,2.21E-05
ten,32,123,2.28E-05
ten,33,123,2.36E-05
twenty,1,123,0
twenty,2,123,0.000117895
twenty,3,123,0.000235054
twenty,4,123,0.000351481
twenty,5,123,0.000467179
twenty,6,123,0.000582154
twenty,7,123,0.00069641
twenty,8,123,0.000809952
twenty,9,123,0.000922783
twenty,10,123,0.001034908
twenty,11,123,0.001146331
twenty,12,123,0.001257056
twenty,13,123,0.001367088
twenty,14,123,0.00147643
twenty,15,123,0.001585088
twenty,16,123,0.001693064
twenty,17,123,0.001800364
twenty,18,123,0.001906991
twenty,19,123,0.002012948
twenty,20,123,0.002118241
twenty,21,123,0.002222874
twenty,22,123,0.002326849
twenty,23,123,0.002430171
twenty,24,123,0.002532844
twenty,25,123,0.002634872
twenty,26,123,0.002736258
twenty,27,123,0.002837007
twenty,28,123,0.002937123
twenty,29,123,0.003036608
twenty,30,123,0.003135467
twenty,31,123,0.003233703
twenty,32,123,0.003331321
twenty,33,123,0.003428323
two,1,124,0
two,2,124,4.87E-23
two,3,124,9.74E-23
two,4,124,1.46E-22
two,5,124,1.95E-22
two,6,124,2.44E-22
two,7,124,2.92E-22
two,8,124,3.41E-22
two,9,124,3.90E-22
two,10,124,4.38E-22
two,11,124,4.87E-22
two,12,124,5.36E-22
two,13,124,5.84E-22
two,14,124,6.33E-22
two,15,124,6.82E-22
two,16,124,7.31E-22
two,17,124,7.79E-22
two,18,124,8.28E-22
two,19,124,8.77E-22
two,20,124,9.25E-22
two,21,124,9.74E-22
two,22,124,1.02E-21
two,23,124,1.07E-21
two,24,124,1.12E-21
two,25,124,1.17E-21
two,26,124,1.22E-21
two,27,124,1.27E-21
two,28,124,1.32E-21
two,29,124,1.36E-21
two,30,124,1.41E-21
two,31,124,1.46E-21
two,32,124,1.51E-21
two,33,124,1.56E-21
ten,1,124,0
ten,2,124,6.70E-07
ten,3,124,1.34E-06
ten,4,124,2.01E-06
ten,5,124,2.68E-06
ten,6,124,3.35E-06
ten,7,124,4.02E-06
ten,8,124,4.69E-06
ten,9,124,5.36E-06
ten,10,124,6.03E-06
ten,11,124,6.70E-06
ten,12,124,7.37E-06
ten,13,124,8.04E-06
ten,14,124,8.70E-06
ten,15,124,9.37E-06
ten,16,124,1.00E-05
ten,17,124,1.07E-05
ten,18,124,1.14E-05
ten,19,124,1.21E-05
ten,20,124,1.27E-05
ten,21,124,1.34E-05
ten,22,124,1.41E-05
ten,23,124,1.47E-05
ten,24,124,1.54E-05
ten,25,124,1.61E-05
ten,26,124,1.67E-05
ten,27,124,1.74E-05
ten,28,124,1.81E-05
ten,29,124,1.87E-05
ten,30,124,1.94E-05
ten,31,124,2.01E-05
ten,32,124,2.08E-05
ten,33,124,2.14E-05
twenty,1,124,0
twenty,2,124,0.000112281
twenty,3,124,0.000223893
twenty,4,124,0.000334839
twenty,5,124,0.000445122
twenty,6,124,0.000554748
twenty,7,124,0.000663719
twenty,8,124,0.00077204
twenty,9,124,0.000879713
twenty,10,124,0.000986744
twenty,11,124,0.001093135
twenty,12,124,0.00119889
twenty,13,124,0.001304014
twenty,14,124,0.001408509
twenty,15,124,0.001512379
twenty,16,124,0.001615628
twenty,17,124,0.001718259
twenty,18,124,0.001820276
twenty,19,124,0.001921683
twenty,20,124,0.002022482
twenty,21,124,0.002122678
twenty,22,124,0.002222273
twenty,23,124,0.002321272
twenty,24,124,0.002419678
twenty,25,124,0.002517493
twenty,26,124,0.002614722
twenty,27,124,0.002711368
twenty,28,124,0.002807434
twenty,29,124,0.002902923
twenty,30,124,0.002997839
twenty,31,124,0.003092185
twenty,32,124,0.003185964
twenty,33,124,0.003279179
two,1,125,0
two,2,125,3.25E-23
two,3,125,6.49E-23
two,4,125,9.74E-23
two,5,125,1.30E-22
two,6,125,1.62E-22
two,7,125,1.95E-22
two,8,125,2.27E-22
two,9,125,2.60E-22
two,10,125,2.92E-22
two,11,125,3.25E-22
two,12,125,3.57E-22
two,13,125,3.90E-22
two,14,125,4.22E-22
two,15,125,4.55E-22
two,16,125,4.87E-22
two,17,125,5.20E-22
two,18,125,5.52E-22
two,19,125,5.84E-22
two,20,125,6.17E-22
two,21,125,6.49E-22
two,22,125,6.82E-22
two,23,125,7.14E-22
two,24,125,7.47E-22
two,25,125,7.79E-22
two,26,125,8.12E-22
two,27,125,8.44E-22
two,28,125,8.77E-22
two,29,125,9.09E-22
two,30,125,9.42E-22
two,31,125,9.74E-22
two,32,125,1.01E-21
two,33,125,1.04E-21
ten,1,125,0
ten,2,125,6.09E-07
ten,3,125,1.22E-06
ten,4,125,1.83E-06
ten,5,125,2.44E-06
ten,6,125,3.04E-06
ten,7,125,3.65E-06
ten,8,125,4.26E-06
ten,9,125,4.87E-06
ten,10,125,5.48E-06
ten,11,125,6.09E-06
ten,12,125,6.70E-06
ten,13,125,7.30E-06
ten,14,125,7.91E-06
ten,15,125,8.52E-06
ten,16,125,9.13E-06
ten,17,125,9.74E-06
ten,18,125,1.03E-05
ten,19,125,1.10E-05
ten,20,125,1.16E-05
ten,21,125,1.22E-05
ten,22,125,1.28E-05
ten,23,125,1.34E-05
ten,24,125,1.40E-05
ten,25,125,1.46E-05
ten,26,125,1.52E-05
ten,27,125,1.58E-05
ten,28,125,1.64E-05
ten,29,125,1.70E-05
ten,30,125,1.76E-05
ten,31,125,1.83E-05
ten,32,125,1.89E-05
ten,33,125,1.95E-05
twenty,1,125,0
twenty,2,125,0.000106935
twenty,3,125,0.00021326
twenty,4,125,0.000318981
twenty,5,125,0.000424099
twenty,6,125,0.000528618
twenty,7,125,0.000632542
twenty,8,125,0.000735873
twenty,9,125,0.000838616
twenty,10,125,0.000940773
twenty,11,125,0.001042348
twenty,12,125,0.001143343
twenty,13,125,0.001243762
twenty,14,125,0.001343609
twenty,15,125,0.001442885
twenty,16,125,0.001541595
twenty,17,125,0.001639742
twenty,18,125,0.001737328
twenty,19,125,0.001834357
twenty,20,125,0.001930831
twenty,21,125,0.002026754
twenty,22,125,0.00212213
twenty,23,125,0.002216959
twenty,24,125,0.002311247
twenty,25,125,0.002404995
twenty,26,125,0.002498207
twenty,27,125,0.002590886
twenty,28,125,0.002683034
twenty,29,125,0.002774654
twenty,30,125,0.00286575
twenty,31,125,0.002956324
twenty,32,125,0.003046379
twenty,33,125,0.003135917
two,1,126,0
two,2,126,2.16E-23
two,3,126,4.33E-23
two,4,126,6.49E-23
two,5,126,8.66E-23
two,6,126,1.08E-22
two,7,126,1.30E-22
two,8,126,1.52E-22
two,9,126,1.73E-22
two,10,126,1.95E-22
two,11,126,2.16E-22
two,12,126,2.38E-22
two,13,126,2.60E-22
two,14,126,2.81E-22
two,15,126,3.03E-22
two,16,126,3.25E-22
two,17,126,3.46E-22
two,18,126,3.68E-22
two,19,126,3.90E-22
two,20,126,4.11E-22
two,21,126,4.33E-22
two,22,126,4.55E-22
two,23,126,4.76E-22
two,24,126,4.98E-22
two,25,126,5.20E-22
two,26,126,5.41E-22
two,27,126,5.63E-22
two,28,126,5.84E-22
two,29,126,6.06E-22
two,30,126,6.28E-22
two,31,126,6.49E-22
two,32,126,6.71E-22
two,33,126,6.93E-22
ten,1,126,0
ten,2,126,5.54E-07
ten,3,126,1.11E-06
ten,4,126,1.66E-06
ten,5,126,2.21E-06
ten,6,126,2.77E-06
ten,7,126,3.32E-06
ten,8,126,3.87E-06
ten,9,126,4.43E-06
ten,10,126,4.98E-06
ten,11,126,5.53E-06
ten,12,126,6.09E-06
ten,13,126,6.64E-06
ten,14,126,7.19E-06
ten,15,126,7.75E-06
ten,16,126,8.30E-06
ten,17,126,8.85E-06
ten,18,126,9.41E-06
ten,19,126,9.96E-06
ten,20,126,1.05E-05
ten,21,126,1.11E-05
ten,22,126,1.16E-05
ten,23,126,1.22E-05
ten,24,126,1.27E-05
ten,25,126,1.33E-05
ten,26,126,1.38E-05
ten,27,126,1.44E-05
ten,28,126,1.49E-05
ten,29,126,1.55E-05
ten,30,126,1.60E-05
ten,31,126,1.66E-05
ten,32,126,1.72E-05
ten,33,126,1.77E-05
twenty,1,126,0
twenty,2,126,0.000101842
twenty,3,126,0.000203131
twenty,4,126,0.00030387
twenty,5,126,0.000404061
twenty,6,126,0.000503707
twenty,7,126,0.000602811
twenty,8,126,0.000701376
twenty,9,126,0.000799405
twenty,10,126,0.0008969
twenty,11,126,0.000993865
twenty,12,126,0.001090302
twenty,13,126,0.001186215
twenty,14,126,0.001281605
twenty,15,126,0.001376476
twenty,16,126,0.00147083
twenty,17,126,0.00156467
twenty,18,126,0.001657998
twenty,19,126,0.001750819
twenty,20,126,0.001843133
twenty,21,126,0.001934944
twenty,22,126,0.002026254
twenty,23,126,0.002117066
twenty,24,126,0.002207383
twenty,25,126,0.002297207
twenty,26,126,0.00238654
twenty,27,126,0.002475386
twenty,28,126,0.002563747
twenty,29,126,0.002651625
twenty,30,126,0.002739023
twenty,31,126,0.002825943
twenty,32,126,0.002912389
twenty,33,126,0.002998361
two,1,127,0
two,2,127,1.44E-23
two,3,127,2.89E-23
two,4,127,4.33E-23
two,5,127,5.77E-23
two,6,127,7.22E-23
two,7,127,8.66E-23
two,8,127,1.01E-22
two,9,127,1.15E-22
two,10,127,1.30E-22
two,11,127,1.44E-22
two,12,127,1.59E-22
two,13,127,1.73E-22
two,14,127,1.88E-22
two,15,127,2.02E-22
two,16,127,2.16E-22
two,17,127,2.31E-22
two,18,127,2.45E-22
two,19,127,2.60E-22
two,20,127,2.74E-22
two,21,127,2.89E-22
two,22,127,3.03E-22
two,23,127,3.17E-22
two,24,127,3.32E-22
two,25,127,3.46E-22
two,26,127,3.61E-22
two,27,127,3.75E-22
two,28,127,3.90E-22
two,29,127,4.04E-22
two,30,127,4.18E-22
two,31,127,4.33E-22
two,32,127,4.47E-22
two,33,127,4.62E-22
ten,1,127,0
ten,2,127,5.03E-07
ten,3,127,1.01E-06
ten,4,127,1.51E-06
ten,5,127,2.01E-06
ten,6,127,2.52E-06
ten,7,127,3.02E-06
ten,8,127,3.52E-06
ten,9,127,4.03E-06
ten,10,127,4.53E-06
ten,11,127,5.03E-06
ten,12,127,5.53E-06
ten,13,127,6.04E-06
ten,14,127,6.54E-06
ten,15,127,7.04E-06
ten,16,127,7.55E-06
ten,17,127,8.05E-06
ten,18,127,8.55E-06
ten,19,127,9.06E-06
ten,20,127,9.56E-06
ten,21,127,1.01E-05
ten,22,127,1.06E-05
ten,23,127,1.11E-05
ten,24,127,1.16E-05
ten,25,127,1.21E-05
ten,26,127,1.26E-05
ten,27,127,1.31E-05
ten,28,127,1.36E-05
ten,29,127,1.41E-05
ten,30,127,1.46E-05
ten,31,127,1.51E-05
ten,32,127,1.56E-05
ten,33,127,1.61E-05
twenty,1,127,0
twenty,2,127,9.70E-05
twenty,3,127,0.000193483
twenty,4,127,0.000289472
twenty,5,127,0.000384962
twenty,6,127,0.000479958
twenty,7,127,0.00057446
twenty,8,127,0.000668472
twenty,9,127,0.000761995
twenty,10,127,0.000855033
twenty,11,127,0.000947588
twenty,12,127,0.001039662
twenty,13,127,0.001131257
twenty,14,127,0.001222377
twenty,15,127,0.001313023
twenty,16,127,0.001403198
twenty,17,127,0.001492905
twenty,18,127,0.001582145
twenty,19,127,0.00167092
twenty,20,127,0.001759234
twenty,21,127,0.001847089
twenty,22,127,0.001934486
twenty,23,127,0.002021429
twenty,24,127,0.002107919
twenty,25,127,0.002193959
twenty,26,127,0.002279551
twenty,27,127,0.002364697
twenty,28,127,0.002449399
twenty,29,127,0.00253366
twenty,30,127,0.002617481
twenty,31,127,0.002700866
twenty,32,127,0.002783816
twenty,33,127,0.002866333
two,1,128,0
two,2,128,9.62E-24
two,3,128,1.92E-23
two,4,128,2.89E-23
two,5,128,3.85E-23
two,6,128,4.81E-23
two,7,128,5.77E-23
two,8,128,6.73E-23
two,9,128,7.70E-23
two,10,128,8.66E-23
two,11,128,9.62E-23
two,12,128,1.06E-22
two,13,128,1.15E-22
two,14,128,1.25E-22
two,15,128,1.35E-22
two,16,128,1.44E-22
two,17,128,1.54E-22
two,18,128,1.64E-22
two,19,128,1.73E-22
two,20,128,1.83E-22
two,21,128,1.92E-22
two,22,128,2.02E-22
two,23,128,2.12E-22
two,24,128,2.21E-22
two,25,128,2.31E-22
two,26,128,2.41E-22
two,27,128,2.50E-22
two,28,128,2.60E-22
two,29,128,2.69E-22
two,30,128,2.79E-22
two,31,128,2.89E-22
two,32,128,2.98E-22
two,33,128,3.08E-22
ten,1,128,0
ten,2,128,4.57E-07
ten,3,128,9.15E-07
ten,4,128,1.37E-06
ten,5,128,1.83E-06
ten,6,128,2.29E-06
ten,7,128,2.74E-06
ten,8,128,3.20E-06
ten,9,128,3.66E-06
ten,10,128,4.12E-06
ten,11,128,4.57E-06
ten,12,128,5.03E-06
ten,13,128,5.49E-06
ten,14,128,5.95E-06
ten,15,128,6.40E-06
ten,16,128,6.86E-06
ten,17,128,7.32E-06
ten,18,128,7.77E-06
ten,19,128,8.23E-06
ten,20,128,8.69E-06
ten,21,128,9.15E-06
ten,22,128,9.60E-06
ten,23,128,1.01E-05
ten,24,128,1.05E-05
ten,25,128,1.10E-05
ten,26,128,1.14E-05
ten,27,128,1.19E-05
ten,28,128,1.23E-05
ten,29,128,1.28E-05
ten,30,128,1.33E-05
ten,31,128,1.37E-05
ten,32,128,1.42E-05
ten,33,128,1.46E-05
twenty,1,128,0
twenty,2,128,9.24E-05
twenty,3,128,0.000184291
twenty,4,128,0.000275752
twenty,5,128,0.000366761
twenty,6,128,0.000457318
twenty,7,128,0.000547427
twenty,8,128,0.00063709
twenty,9,128,0.000726308
twenty,10,128,0.000815084
twenty,11,128,0.00090342
twenty,12,128,0.000991318
twenty,13,128,0.00107878
twenty,14,128,0.001165809
twenty,15,128,0.001252406
twenty,16,128,0.001338573
twenty,17,128,0.001424313
twenty,18,128,0.001509627
twenty,19,128,0.001594518
twenty,20,128,0.001678988
twenty,21,128,0.001763039
twenty,22,128,0.001846672
twenty,23,128,0.00192989
twenty,24,128,0.002012694
twenty,25,128,0.002095087
twenty,26,128,0.002177071
twenty,27,128,0.002258647
twenty,28,128,0.002339818
twenty,29,128,0.002420585
twenty,30,128,0.002500951
twenty,31,128,0.002580917
twenty,32,128,0.002660485
twenty,33,128,0.002739658
two,1,129,0
two,2,129,6.41E-24
two,3,129,1.28E-23
two,4,129,1.92E-23
two,5,129,2.57E-23
two,6,129,3.21E-23
two,7,129,3.85E-23
two,8,129,4.49E-23
two,9,129,5.13E-23
two,10,129,5.77E-23
two,11,129,6.41E-23
two,12,129,7.06E-23
two,13,129,7.70E-23
two,14,129,8.34E-23
two,15,129,8.98E-23
two,16,129,9.62E-23
two,17,129,1.03E-22
two,18,129,1.09E-22
two,19,129,1.15E-22
two,20,129,1.22E-22
two,21,129,1.28E-22
two,22,129,1.35E-22
two,23,129,1.41E-22
two,24,129,1.48E-22
two,25,129,1.54E-22
two,26,129,1.60E-22
two,27,129,1.67E-22
two,28,129,1.73E-22
two,29,129,1.80E-22
two,30,129,1.86E-22
two,31,129,1.92E-22
two,32,129,1.99E-22
two,33,129,2.05E-22
ten,1,129,0
ten,2,129,4.16E-07
ten,3,129,8.32E-07
ten,4,129,1.25E-06
ten,5,129,1.66E-06
ten,6,129,2.08E-06
ten,7,129,2.50E-06
ten,8,129,2.91E-06
ten,9,129,3.33E-06
ten,10,129,3.74E-06
ten,11,129,4.16E-06
ten,12,129,4.57E-06
ten,13,129,4.99E-06
ten,14,129,5.41E-06
ten,15,129,5.82E-06
ten,16,129,6.24E-06
ten,17,129,6.65E-06
ten,18,129,7.07E-06
ten,19,129,7.48E-06
ten,20,129,7.90E-06
ten,21,129,8.32E-06
ten,22,129,8.73E-06
ten,23,129,9.15E-06
ten,24,129,9.56E-06
ten,25,129,9.98E-06
ten,26,129,1.04E-05
ten,27,129,1.08E-05
ten,28,129,1.12E-05
ten,29,129,1.16E-05
ten,30,129,1.21E-05
ten,31,129,1.25E-05
ten,32,129,1.29E-05
ten,33,129,1.33E-05
twenty,1,129,0
twenty,2,129,8.80E-05
twenty,3,129,0.000175535
twenty,4,129,0.00026268
twenty,5,129,0.000349414
twenty,6,129,0.000435737
twenty,7,129,0.000521653
twenty,8,129,0.000607162
twenty,9,129,0.000692266
twenty,10,129,0.000776968
twenty,11,129,0.000861269
twenty,12,129,0.000945172
twenty,13,129,0.001028677
twenty,14,129,0.001111787
twenty,15,129,0.001194504
twenty,16,129,0.001276829
twenty,17,129,0.001358764
twenty,18,129,0.001440312
twenty,19,129,0.001521473
twenty,20,129,0.00160225
twenty,21,129,0.001682644
twenty,22,129,0.001762658
twenty,23,129,0.001842292
twenty,24,129,0.001921549
twenty,25,129,0.00200043
twenty,26,129,0.002078937
twenty,27,129,0.002157072
twenty,28,129,0.002234836
twenty,29,129,0.002312232
twenty,30,129,0.00238926
twenty,31,129,0.002465923
twenty,32,129,0.002542222
twenty,33,129,0.002618159
two,1,130,0
two,2,130,4.28E-24
two,3,130,8.55E-24
two,4,130,1.28E-23
two,5,130,1.71E-23
two,6,130,2.14E-23
two,7,130,2.57E-23
two,8,130,2.99E-23
two,9,130,3.42E-23
two,10,130,3.85E-23
two,11,130,4.28E-23
two,12,130,4.70E-23
two,13,130,5.13E-23
two,14,130,5.56E-23
two,15,130,5.99E-23
two,16,130,6.41E-23
two,17,130,6.84E-23
two,18,130,7.27E-23
two,19,130,7.70E-23
two,20,130,8.12E-23
two,21,130,8.55E-23
two,22,130,8.98E-23
two,23,130,9.41E-23
two,24,130,9.83E-23
two,25,130,1.03E-22
two,26,130,1.07E-22
two,27,130,1.11E-22
two,28,130,1.15E-22
two,29,130,1.20E-22
two,30,130,1.24E-22
two,31,130,1.28E-22
two,32,130,1.33E-22
two,33,130,1.37E-22
ten,1,130,0
ten,2,130,3.78E-07
ten,3,130,7.56E-07
ten,4,130,1.13E-06
ten,5,130,1.51E-06
ten,6,130,1.89E-06
ten,7,130,2.27E-06
ten,8,130,2.65E-06
ten,9,130,3.02E-06
ten,10,130,3.40E-06
ten,11,130,3.78E-06
ten,12,130,4.16E-06
ten,13,130,4.54E-06
ten,14,130,4.91E-06
ten,15,130,5.29E-06
ten,16,130,5.67E-06
ten,17,130,6.05E-06
ten,18,130,6.43E-06
ten,19,130,6.80E-06
ten,20,130,7.18E-06
ten,21,130,7.56E-06
ten,22,130,7.94E-06
ten,23,130,8.32E-06
ten,24,130,8.69E-06
ten,25,130,9.07E-06
ten,26,130,9.45E-06
ten,27,130,9.83E-06
ten,28,130,1.02E-05
ten,29,130,1.06E-05
ten,30,130,1.10E-05
ten,31,130,1.13E-05
ten,32,130,1.17E-05
ten,33,130,1.21E-05
twenty,1,130,0
twenty,2,130,8.38E-05
twenty,3,130,0.000167194
twenty,4,130,0.000250226
twenty,5,130,0.000332883
twenty,6,130,0.000415167
twenty,7,130,0.000497079
twenty,8,130,0.000578622
twenty,9,130,0.000659796
twenty,10,130,0.000740604
twenty,11,130,0.000821048
twenty,12,130,0.000901128
twenty,13,130,0.000980846
twenty,14,130,0.001060204
twenty,15,130,0.001139204
twenty,16,130,0.001217847
twenty,17,130,0.001296134
twenty,18,130,0.001374068
twenty,19,130,0.00145165
twenty,20,130,0.001528881
twenty,21,130,0.001605763
twenty,22,130,0.001682297
twenty,23,130,0.001758485
twenty,24,130,0.001834329
twenty,25,130,0.001909829
twenty,26,130,0.001984988
twenty,27,130,0.002059807
twenty,28,130,0.002134288
twenty,29,130,0.002208431
twenty,30,130,0.002282239
twenty,31,130,0.002355712
twenty,32,130,0.002428853
twenty,33,130,0.002501663
two,1,131,0
two,2,131,2.85E-24
two,3,131,5.70E-24
two,4,131,8.55E-24
two,5,131,1.14E-23
two,6,131,1.43E-23
two,7,131,1.71E-23
two,8,131,2.00E-23
two,9,131,2.28E-23
two,10,131,2.57E-23
two,11,131,2.85E-23
two,12,131,3.14E-23
two,13,131,3.42E-23
two,14,131,3.71E-23
two,15,131,3.99E-23
two,16,131,4.28E-23
two,17,131,4.56E-23
two,18,131,4.85E-23
two,19,131,5.13E-23
two,20,131,5.42E-23
two,21,131,5.70E-23
two,22,131,5.99E-23
two,23,131,6.27E-23
two,24,131,6.56E-23
two,25,131,6.84E-23
two,26,131,7.13E-23
two,27,131,7.41E-23
two,28,131,7.70E-23
two,29,131,7.98E-23
two,30,131,8.27E-23
two,31,131,8.55E-23
two,32,131,8.84E-23
two,33,131,9.12E-23
ten,1,131,0
ten,2,131,3.44E-07
ten,3,131,6.87E-07
ten,4,131,1.03E-06
ten,5,131,1.37E-06
ten,6,131,1.72E-06
ten,7,131,2.06E-06
ten,8,131,2.41E-06
ten,9,131,2.75E-06
ten,10,131,3.09E-06
ten,11,131,3.44E-06
ten,12,131,3.78E-06
ten,13,131,4.12E-06
ten,14,131,4.47E-06
ten,15,131,4.81E-06
ten,16,131,5.15E-06
ten,17,131,5.50E-06
ten,18,131,5.84E-06
ten,19,131,6.19E-06
ten,20,131,6.53E-06
ten,21,131,6.87E-06
ten,22,131,7.22E-06
ten,23,131,7.56E-06
ten,24,131,7.90E-06
ten,25,131,8.25E-06
ten,26,131,8.59E-06
ten,27,131,8.93E-06
ten,28,131,9.28E-06
ten,29,131,9.62E-06
ten,30,131,9.96E-06
ten,31,131,1.03E-05
ten,32,131,1.07E-05
ten,33,131,1.10E-05
twenty,1,131,0
twenty,2,131,7.98E-05
twenty,3,131,0.000159249
twenty,4,131,0.000238359
twenty,5,131,0.000317129
twenty,6,131,0.000395559
twenty,7,131,0.000473651
twenty,8,131,0.000551407
twenty,9,131,0.000628828
twenty,10,131,0.000705915
twenty,11,131,0.00078267
twenty,12,131,0.000859094
twenty,13,131,0.000935189
twenty,14,131,0.001010956
twenty,15,131,0.001086396
twenty,16,131,0.001161511
twenty,17,131,0.001236302
twenty,18,131,0.00131077
twenty,19,131,0.001384917
twenty,20,131,0.001458745
twenty,21,131,0.001532254
twenty,22,131,0.001605445
twenty,23,131,0.001678321
twenty,24,131,0.001750883
twenty,25,131,0.001823131
twenty,26,131,0.001895068
twenty,27,131,0.001966693
twenty,28,131,0.00203801
twenty,29,131,0.002109019
twenty,30,131,0.002179721
twenty,31,131,0.002250117
twenty,32,131,0.00232021
twenty,33,131,0.00239
two,1,132,0
two,2,132,1.90E-24
two,3,132,3.80E-24
two,4,132,5.70E-24
two,5,132,7.60E-24
two,6,132,9.50E-24
two,7,132,1.14E-23
two,8,132,1.33E-23
two,9,132,1.52E-23
two,10,132,1.71E-23
two,11,132,1.90E-23
two,12,132,2.09E-23
two,13,132,2.28E-23
two,14,132,2.47E-23
two,15,132,2.66E-23
two,16,132,2.85E-23
two,17,132,3.04E-23
two,18,132,3.23E-23
two,19,132,3.42E-23
two,20,132,3.61E-23
two,21,132,3.80E-23
two,22,132,3.99E-23
two,23,132,4.18E-23
two,24,132,4.37E-23
two,25,132,4.56E-23
two,26,132,4.75E-23
two,27,132,4.94E-23
two,28,132,5.13E-23
two,29,132,5.32E-23
two,30,132,5.51E-23
two,31,132,5.70E-23
two,32,132,5.89E-23
two,33,132,6.08E-23
ten,1,132,0
ten,2,132,3.12E-07
ten,3,132,6.25E-07
ten,4,132,9.37E-07
ten,5,132,1.25E-06
ten,6,132,1.56E-06
ten,7,132,1.87E-06
ten,8,132,2.19E-06
ten,9,132,2.50E-06
ten,10,132,2.81E-06
ten,11,132,3.12E-06
ten,12,132,3.44E-06
ten,13,132,3.75E-06
ten,14,132,4.06E-06
ten,15,132,4.37E-06
ten,16,132,4.69E-06
ten,17,132,5.00E-06
ten,18,132,5.31E-06
ten,19,132,5.62E-06
ten,20,132,5.94E-06
ten,21,132,6.25E-06
ten,22,132,6.56E-06
ten,23,132,6.87E-06
ten,24,132,7.18E-06
ten,25,132,7.50E-06
ten,26,132,7.81E-06
ten,27,132,8.12E-06
ten,28,132,8.43E-06
ten,29,132,8.75E-06
ten,30,132,9.06E-06
ten,31,132,9.37E-06
ten,32,132,9.68E-06
ten,33,132,1.00E-05
twenty,1,132,0
twenty,2,132,7.60E-05
twenty,3,132,0.00015168
twenty,4,132,0.000227053
twenty,5,132,0.000302116
twenty,6,132,0.00037687
twenty,7,132,0.000451317
twenty,8,132,0.000525458
twenty,9,132,0.000599294
twenty,10,132,0.000672826
twenty,11,132,0.000746055
twenty,12,132,0.000818984
twenty,13,132,0.000891612
twenty,14,132,0.000963942
twenty,15,132,0.001035974
twenty,16,132,0.001107709
twenty,17,132,0.001179149
twenty,18,132,0.001250296
twenty,19,132,0.001321149
twenty,20,132,0.001391711
twenty,21,132,0.001461982
twenty,22,132,0.001531964
twenty,23,132,0.001601658
twenty,24,132,0.001671065
twenty,25,132,0.001740186
twenty,26,132,0.001809022
twenty,27,132,0.001877575
twenty,28,132,0.001945845
twenty,29,132,0.002013834
twenty,30,132,0.002081543
twenty,31,132,0.002148973
twenty,32,132,0.002216125
twenty,33,132,0.002283
two,1,133,0
two,2,133,1.27E-24
two,3,133,2.53E-24
two,4,133,3.80E-24
two,5,133,5.07E-24
two,6,133,6.33E-24
two,7,133,7.60E-24
two,8,133,8.87E-24
two,9,133,1.01E-23
two,10,133,1.14E-23
two,11,133,1.27E-23
two,12,133,1.39E-23
two,13,133,1.52E-23
two,14,133,1.65E-23
two,15,133,1.77E-23
two,16,133,1.90E-23
two,17,133,2.03E-23
two,18,133,2.15E-23
two,19,133,2.28E-23
two,20,133,2.41E-23
two,21,133,2.53E-23
two,22,133,2.66E-23
two,23,133,2.79E-23
two,24,133,2.91E-23
two,25,133,3.04E-23
two,26,133,3.17E-23
two,27,133,3.29E-23
two,28,133,3.42E-23
two,29,133,3.55E-23
two,30,133,3.67E-23
two,31,133,3.80E-23
two,32,133,3.93E-23
