Pop,Theta,Growth,samplingSize,n.seg.sites
1,two,no,45,8
1,two,no,45,6
1,two,no,45,8
1,two,no,45,8
1,two,no,45,7
1,two,no,45,6
1,two,no,45,9
1,two,no,45,8
1,two,no,45,8
1,two,no,45,5
1,two,no,45,8
1,two,no,45,3
1,two,no,45,7
1,two,no,45,6
1,two,no,45,7
1,two,no,45,10
1,two,no,45,5
1,two,no,45,9
1,two,no,45,6
1,two,no,45,4
1,two,no,45,4
1,two,no,45,10
1,two,no,45,4
1,two,no,45,9
1,two,no,45,8
2,ten,no,2,2
2,ten,no,2,3
2,ten,no,2,10
2,ten,no,2,18
2,ten,no,2,2
2,ten,no,2,2
2,ten,no,2,4
2,ten,no,2,14
2,ten,no,2,13
2,ten,no,2,16
2,ten,no,2,17
2,ten,no,2,12
2,ten,no,2,16
2,ten,no,2,1
2,ten,no,2,14
2,ten,no,2,2
2,ten,no,2,3
2,ten,no,2,3
2,ten,no,2,18
2,ten,no,2,3
2,ten,no,2,15
2,ten,no,2,13
2,ten,no,2,1
2,ten,no,2,12
2,ten,no,2,1
2,ten,no,2,0
2,ten,no,2,19
2,ten,no,2,11
2,ten,no,2,15
2,ten,no,2,15
2,ten,no,2,15
2,ten,no,2,16
2,ten,no,2,11
2,ten,no,2,5
2,ten,no,2,1
2,ten,no,2,16
2,ten,no,2,17
2,ten,no,2,0
2,ten,no,2,16
2,ten,no,2,17
2,ten,no,2,11
2,ten,no,2,15
2,ten,no,2,4
2,ten,no,2,14
2,ten,no,2,15
2,ten,no,2,15
2,ten,no,2,15
2,ten,no,2,2
2,ten,no,2,15
2,ten,no,2,17
2,ten,no,2,15
2,ten,no,2,18
2,ten,no,2,0
2,ten,no,2,16
2,ten,no,2,20
2,ten,no,2,1
2,ten,no,2,0
2,ten,no,2,13
2,ten,no,2,19
2,ten,no,2,18
2,ten,no,2,4
2,ten,no,2,1
2,ten,no,2,3
2,ten,no,2,2
2,ten,no,2,17
2,ten,no,2,18
2,ten,no,2,17
2,ten,no,2,1
2,ten,no,2,3
2,ten,no,2,17
2,ten,no,2,4
2,ten,no,2,18
2,ten,no,2,17
2,ten,no,2,11
2,ten,no,2,17
2,ten,no,2,2
2,ten,no,2,1
2,ten,no,2,18
2,ten,no,2,19
2,ten,no,2,3
2,ten,no,2,16
2,ten,no,2,16
2,ten,no,2,13
2,ten,no,2,0
2,ten,no,2,17
2,ten,no,2,18
2,ten,no,2,16
2,ten,no,2,10
2,ten,no,2,16
2,ten,no,2,19
2,ten,no,2,18
2,ten,no,2,2
2,ten,no,2,18
2,ten,no,2,18
2,ten,no,2,4
2,ten,no,2,17
2,ten,no,2,6
2,ten,no,2,13
2,ten,no,2,3
2,ten,no,2,13
2,ten,no,13,18
2,ten,no,13,15
2,ten,no,13,19
2,ten,no,13,24
2,ten,no,13,25
2,ten,no,13,17
2,ten,no,13,11
2,ten,no,13,19
2,ten,no,13,19
2,ten,no,13,6
2,ten,no,13,2
2,ten,no,13,21
2,ten,no,13,17
2,ten,no,13,18
2,ten,no,13,20
2,ten,no,13,19
2,ten,no,13,18
2,ten,no,13,17
2,ten,no,13,3
2,ten,no,13,17
2,ten,no,13,17
2,ten,no,13,7
2,ten,no,13,18
2,ten,no,13,18
2,ten,no,13,20
2,ten,no,13,18
2,ten,no,13,22
2,ten,no,13,16
2,ten,no,13,17
2,ten,no,13,17
2,ten,no,13,18
2,ten,no,13,0
2,ten,no,13,18
2,ten,no,13,18
2,ten,no,13,16
2,ten,no,13,24
2,ten,no,13,17
2,ten,no,13,20
2,ten,no,13,18
2,ten,no,13,13
2,ten,no,13,19
2,ten,no,13,15
2,ten,no,13,4
2,ten,no,13,23
2,ten,no,13,17
2,ten,no,13,19
2,ten,no,13,21
2,ten,no,13,16
2,ten,no,13,20
2,ten,no,13,21
2,ten,no,13,19
2,ten,no,13,15
2,ten,no,13,19
2,ten,no,13,18
2,ten,no,13,22
2,ten,no,13,3
2,ten,no,13,19
2,ten,no,13,18
2,ten,no,13,20
2,ten,no,13,19
2,ten,no,13,24
2,ten,no,13,18
2,ten,no,13,12
2,ten,no,13,22
2,ten,no,13,19
2,ten,no,13,22
2,ten,no,13,16
2,ten,no,13,25
2,ten,no,13,5
2,ten,no,13,15
2,ten,no,13,15
2,ten,no,13,14
2,ten,no,13,5
2,ten,no,13,19
2,ten,no,13,17
2,ten,no,13,20
2,ten,no,13,15
2,ten,no,13,27
2,ten,no,13,22
2,ten,no,13,17
2,ten,no,13,20
2,ten,no,13,18
2,ten,no,13,19
2,ten,no,13,15
2,ten,no,13,23
2,ten,no,13,21
2,ten,no,13,16
2,ten,no,13,16
2,ten,no,13,21
2,ten,no,13,21
2,ten,no,13,17
2,ten,no,13,23
2,ten,no,13,11
2,ten,no,13,21
2,ten,no,13,23
2,ten,no,13,11
2,ten,no,13,22
2,ten,no,13,16
2,ten,no,13,17
2,ten,no,13,5
2,ten,no,24,22
2,ten,no,24,23
2,ten,no,24,3
2,ten,no,24,18
2,ten,no,24,12
2,ten,no,24,25
2,ten,no,24,18
2,ten,no,24,22
2,ten,no,24,18
2,ten,no,24,23
2,ten,no,24,22
2,ten,no,24,6
2,ten,no,24,19
2,ten,no,24,25
2,ten,no,24,24
2,ten,no,24,21
2,ten,no,24,3
2,ten,no,24,18
2,ten,no,24,18
2,ten,no,24,17
2,ten,no,24,12
2,ten,no,24,6
2,ten,no,24,23
2,ten,no,24,17
2,ten,no,24,18
2,ten,no,24,27
2,ten,no,24,17
2,ten,no,24,17
2,ten,no,24,22
2,ten,no,24,21
2,ten,no,24,18
2,ten,no,24,19
2,ten,no,24,25
2,ten,no,24,16
2,ten,no,24,17
2,ten,no,24,25
2,ten,no,24,23
2,ten,no,24,25
2,ten,no,24,18
2,ten,no,24,14
2,ten,no,24,17
2,ten,no,24,5
2,ten,no,24,18
2,ten,no,24,15
2,ten,no,24,20
2,ten,no,24,19
2,ten,no,24,19
2,ten,no,24,18
2,ten,no,24,4
2,ten,no,24,25
2,ten,no,24,17
2,ten,no,24,19
2,ten,no,24,22
2,ten,no,24,22
2,ten,no,24,20
2,ten,no,24,2
2,ten,no,24,8
2,ten,no,24,23
2,ten,no,24,18
2,ten,no,24,21
2,ten,no,24,18
2,ten,no,24,19
2,ten,no,24,19
2,ten,no,24,18
2,ten,no,24,19
2,ten,no,24,23
2,ten,no,24,22
2,ten,no,24,20
2,ten,no,24,23
2,ten,no,24,24
2,ten,no,24,19
2,ten,no,24,22
2,ten,no,24,1
2,ten,no,24,5
2,ten,no,24,21
2,ten,no,24,20
2,ten,no,24,24
2,ten,no,24,17
2,ten,no,24,17
2,ten,no,24,23
2,ten,no,24,4
2,ten,no,24,21
2,ten,no,24,23
2,ten,no,24,21
2,ten,no,24,26
2,ten,no,24,20
2,ten,no,24,16
2,ten,no,24,21
2,ten,no,24,3
2,ten,no,24,21
2,ten,no,24,18
2,ten,no,24,15
2,ten,no,24,23
2,ten,no,24,20
2,ten,no,24,23
2,ten,no,24,18
2,ten,no,24,21
2,ten,no,24,16
2,ten,no,24,21
2,ten,no,24,21
2,ten,no,35,19
2,ten,no,35,21
2,ten,no,35,23
2,ten,no,35,17
2,ten,no,35,18
2,ten,no,35,17
2,ten,no,35,23
2,ten,no,35,17
2,ten,no,35,23
2,ten,no,35,19
2,ten,no,35,17
2,ten,no,35,20
2,ten,no,35,3
2,ten,no,35,26
2,ten,no,35,27
2,ten,no,35,25
2,ten,no,35,19
2,ten,no,35,25
2,ten,no,35,20
2,ten,no,35,24
2,ten,no,35,18
2,ten,no,35,24
2,ten,no,35,25
2,ten,no,35,7
2,ten,no,35,25
2,ten,no,35,19
2,ten,no,35,20
2,ten,no,35,4
2,ten,no,35,25
2,ten,no,35,20
2,ten,no,35,26
2,ten,no,35,23
2,ten,no,35,21
2,ten,no,35,21
2,ten,no,35,25
2,ten,no,35,15
2,ten,no,35,24
2,ten,no,35,17
2,ten,no,35,25
2,ten,no,35,19
2,ten,no,35,21
2,ten,no,35,25
2,ten,no,35,22
2,ten,no,35,24
2,ten,no,35,22
2,ten,no,35,24
2,ten,no,35,22
2,ten,no,35,18
2,ten,no,35,21
2,ten,no,35,23
2,ten,no,35,20
2,ten,no,35,27
2,ten,no,35,27
2,ten,no,35,24
2,ten,no,35,21
2,ten,no,35,27
2,ten,no,35,27
2,ten,no,35,23
2,ten,no,35,21
2,ten,no,35,21
2,ten,no,35,26
2,ten,no,35,28
2,ten,no,35,22
2,ten,no,35,24
2,ten,no,35,4
2,ten,no,35,27
2,ten,no,35,25
2,ten,no,35,17
2,ten,no,35,21
2,ten,no,35,19
2,ten,no,35,21
2,ten,no,35,18
2,ten,no,35,17
2,ten,no,35,17
2,ten,no,35,16
2,ten,no,35,18
2,ten,no,35,20
2,ten,no,35,26
2,ten,no,35,26
2,ten,no,35,12
2,ten,no,35,22
2,ten,no,35,25
2,ten,no,35,22
2,ten,no,35,23
2,ten,no,35,24
2,ten,no,35,24
2,ten,no,35,21
2,ten,no,35,26
2,ten,no,35,20
2,ten,no,35,19
2,ten,no,35,4
2,ten,no,35,21
2,ten,no,35,19
2,ten,no,35,19
2,ten,no,35,29
2,ten,no,35,18
2,ten,no,35,21
2,ten,no,35,21
2,ten,no,35,26
2,ten,no,35,4
2,ten,no,46,26
2,ten,no,46,23
2,ten,no,46,24
2,ten,no,46,21
2,ten,no,46,23
2,ten,no,46,23
2,ten,no,46,19
2,ten,no,46,21
2,ten,no,46,19
2,ten,no,46,26
2,ten,no,46,23
2,ten,no,46,22
2,ten,no,46,25
2,ten,no,46,25
2,ten,no,46,24
2,ten,no,46,23
2,ten,no,46,17
2,ten,no,46,20
2,ten,no,46,26
2,ten,no,46,23
2,ten,no,46,27
2,ten,no,46,28
2,ten,no,46,26
2,ten,no,46,24
2,ten,no,46,21
2,ten,no,46,27
2,ten,no,46,19
2,ten,no,46,26
2,ten,no,46,22
2,ten,no,46,16
2,ten,no,46,21
2,ten,no,46,18
2,ten,no,46,19
2,ten,no,46,21
2,ten,no,46,23
2,ten,no,46,28
2,ten,no,46,24
2,ten,no,46,27
2,ten,no,46,23
2,ten,no,46,21
2,ten,no,46,22
2,ten,no,46,25
2,ten,no,46,20
2,ten,no,46,24
2,ten,no,46,24
2,ten,no,46,18
2,ten,no,46,26
2,ten,no,46,26
2,ten,no,46,19
2,ten,no,46,25
2,ten,no,46,18
2,ten,no,46,22
2,ten,no,46,24
2,ten,no,46,23
2,ten,no,46,23
2,ten,no,46,27
2,ten,no,46,22
2,ten,no,46,24
2,ten,no,46,24
2,ten,no,46,30
2,ten,no,46,24
2,ten,no,46,22
2,ten,no,46,28
2,ten,no,46,21
2,ten,no,46,23
2,ten,no,46,15
2,ten,no,46,25
2,ten,no,46,25
2,ten,no,46,19
2,ten,no,46,20
2,ten,no,46,27
2,ten,no,46,27
2,ten,no,46,19
2,ten,no,46,12
2,ten,no,46,19
2,ten,no,46,24
2,ten,no,46,19
2,ten,no,46,21
2,ten,no,46,23
2,ten,no,46,17
2,ten,no,46,25
2,ten,no,46,18
2,ten,no,46,25
2,ten,no,46,27
2,ten,no,46,22
2,ten,no,46,26
2,ten,no,46,25
2,ten,no,46,25
2,ten,no,46,23
2,ten,no,46,4
2,ten,no,46,24
2,ten,no,46,19
2,ten,no,46,26
2,ten,no,46,24
2,ten,no,46,20
2,ten,no,46,22
2,ten,no,46,27
2,ten,no,46,20
2,ten,no,46,25
2,ten,no,46,21
2,ten,no,47,26
2,ten,no,47,25
2,ten,no,47,20
2,ten,no,47,25
2,ten,no,47,26
2,ten,no,47,21
2,ten,no,47,23
2,ten,no,47,25
2,ten,no,47,22
2,ten,no,47,23
2,ten,no,47,25
2,ten,no,47,28
2,ten,no,47,20
2,ten,no,47,23
2,ten,no,47,28
2,ten,no,47,25
2,ten,no,47,26
2,ten,no,47,23
2,ten,no,47,23
2,ten,no,47,26
2,ten,no,47,22
2,ten,no,47,23
2,ten,no,47,25
2,ten,no,47,25
2,ten,no,47,26
2,ten,no,47,28
2,ten,no,47,25
2,ten,no,47,26
2,ten,no,47,27
2,ten,no,47,26
2,ten,no,47,27
2,ten,no,47,27
2,ten,no,47,27
2,ten,no,47,21
2,ten,no,47,21
2,ten,no,47,27
2,ten,no,47,22
2,ten,no,47,21
2,ten,no,47,19
2,ten,no,47,24
2,ten,no,47,25
2,ten,no,47,23
2,ten,no,47,24
2,ten,no,47,28
2,ten,no,47,24
2,ten,no,47,23
2,ten,no,47,26
2,ten,no,47,24
2,ten,no,47,24
2,ten,no,47,28
2,ten,no,47,17
2,ten,no,47,21
2,ten,no,47,22
2,ten,no,47,22
2,ten,no,47,22
2,ten,no,47,28
2,ten,no,47,16
2,ten,no,47,24
2,ten,no,47,26
2,ten,no,47,23
2,ten,no,47,28
2,ten,no,47,18
2,ten,no,47,3
2,ten,no,47,23
2,ten,no,47,27
2,ten,no,47,19
2,ten,no,47,25
2,ten,no,47,23
2,ten,no,47,21
2,ten,no,47,21
2,ten,no,47,29
2,ten,no,47,32
2,ten,no,47,27
2,ten,no,47,17
2,ten,no,47,21
2,ten,no,47,32
2,ten,no,47,21
2,ten,no,47,18
2,ten,no,47,26
2,ten,no,47,23
2,ten,no,47,25
2,ten,no,47,23
2,ten,no,47,23
2,ten,no,47,21
2,ten,no,47,24
2,ten,no,47,22
2,ten,no,47,24
2,ten,no,47,27
2,ten,no,47,24
2,ten,no,47,25
2,ten,no,47,24
2,ten,no,47,26
2,ten,no,47,22
2,ten,no,47,28
2,ten,no,47,29
2,ten,no,47,25
2,ten,no,47,20
2,ten,no,47,23
2,ten,no,47,24
2,ten,no,47,26
2,ten,no,48,24
2,ten,no,48,24
2,ten,no,48,26
2,ten,no,48,29
2,ten,no,48,30
2,ten,no,48,26
2,ten,no,48,25
2,ten,no,48,26
2,ten,no,48,29
2,ten,no,48,26
2,ten,no,48,24
2,ten,no,48,24
2,ten,no,48,24
2,ten,no,48,21
2,ten,no,48,26
2,ten,no,48,26
2,ten,no,48,25
2,ten,no,48,23
2,ten,no,48,25
2,ten,no,48,25
2,ten,no,48,29
2,ten,no,48,26
2,ten,no,48,25
2,ten,no,48,30
2,ten,no,48,19
2,ten,no,48,25
2,ten,no,48,25
2,ten,no,48,24
2,ten,no,48,28
2,ten,no,48,28
2,ten,no,48,20
2,ten,no,48,25
2,ten,no,48,22
2,ten,no,48,26
2,ten,no,48,26
2,ten,no,48,27
2,ten,no,48,25
2,ten,no,48,27
2,ten,no,48,22
2,ten,no,48,32
2,ten,no,48,28
2,ten,no,48,25
2,ten,no,48,24
2,ten,no,48,27
2,ten,no,48,28
2,ten,no,48,28
2,ten,no,48,30
2,ten,no,48,27
2,ten,no,48,28
2,ten,no,48,19
2,ten,no,48,27
2,ten,no,48,26
2,ten,no,48,25
2,ten,no,48,22
2,ten,no,48,28
2,ten,no,48,26
2,ten,no,48,26
2,ten,no,48,25
2,ten,no,48,28
2,ten,no,48,29
2,ten,no,48,25
2,ten,no,48,24
2,ten,no,48,26
2,ten,no,48,21
2,ten,no,48,24
2,ten,no,48,29
2,ten,no,48,20
2,ten,no,48,26
2,ten,no,48,29
2,ten,no,48,27
2,ten,no,48,23
2,ten,no,48,28
2,ten,no,48,25
2,ten,no,48,24
2,ten,no,48,27
2,ten,no,48,23
2,ten,no,48,24
2,ten,no,48,25
2,ten,no,48,28
2,ten,no,48,28
2,ten,no,48,19
2,ten,no,48,25
2,ten,no,48,25
2,ten,no,48,20
2,ten,no,48,19
2,ten,no,48,25
2,ten,no,48,31
2,ten,no,48,27
2,ten,no,48,19
2,ten,no,48,27
2,ten,no,48,26
2,ten,no,48,23
2,ten,no,48,28
2,ten,no,48,28
2,ten,no,48,29
2,ten,no,48,30
2,ten,no,48,26
2,ten,no,48,27
2,ten,no,48,21
2,ten,no,48,26
2,ten,no,49,20
2,ten,no,49,27
2,ten,no,49,20
2,ten,no,49,30
2,ten,no,49,28
2,ten,no,49,25
2,ten,no,49,20
2,ten,no,49,25
2,ten,no,49,28
2,ten,no,49,31
2,ten,no,49,24
2,ten,no,49,21
2,ten,no,49,29
2,ten,no,49,28
2,ten,no,49,26
2,ten,no,49,25
2,ten,no,49,31
2,ten,no,49,21
2,ten,no,49,30
2,ten,no,49,26
2,ten,no,49,22
2,ten,no,49,30
2,ten,no,49,26
2,ten,no,49,23
2,ten,no,49,28
2,ten,no,49,25
2,ten,no,49,24
2,ten,no,49,28
2,ten,no,49,33
2,ten,no,49,32
2,ten,no,49,25
2,ten,no,49,26
2,ten,no,49,27
2,ten,no,49,26
2,ten,no,49,27
2,ten,no,49,27
2,ten,no,49,22
2,ten,no,49,28
2,ten,no,49,26
2,ten,no,49,19
2,ten,no,49,25
2,ten,no,49,21
2,ten,no,49,28
2,ten,no,49,32
2,ten,no,49,25
2,ten,no,49,32
2,ten,no,49,32
2,ten,no,49,31
2,ten,no,49,23
2,ten,no,49,28
2,ten,no,49,29
2,ten,no,49,25
2,ten,no,49,20
2,ten,no,49,26
2,ten,no,49,25
2,ten,no,49,22
2,ten,no,49,28
2,ten,no,49,28
2,ten,no,49,24
2,ten,no,49,22
2,ten,no,49,22
2,ten,no,49,29
2,ten,no,49,26
2,ten,no,49,22
2,ten,no,49,22
2,ten,no,49,23
2,ten,no,49,31
2,ten,no,49,26
2,ten,no,49,29
2,ten,no,49,19
2,ten,no,49,21
2,ten,no,49,26
2,ten,no,49,30
2,ten,no,49,20
2,ten,no,49,28
2,ten,no,49,27
2,ten,no,49,25
2,ten,no,49,26
2,ten,no,49,22
2,ten,no,49,27
2,ten,no,49,26
2,ten,no,49,23
2,ten,no,49,28
2,ten,no,49,29
2,ten,no,49,25
2,ten,no,49,30
2,ten,no,49,23
2,ten,no,49,29
2,ten,no,49,30
2,ten,no,49,26
2,ten,no,49,26
2,ten,no,49,29
2,ten,no,49,27
2,ten,no,49,25
2,ten,no,49,26
2,ten,no,49,24
2,ten,no,49,23
2,ten,no,49,21
2,ten,no,49,26
2,ten,no,49,27
2,ten,no,50,22
2,ten,no,50,30
2,ten,no,50,31
2,ten,no,50,31
2,ten,no,50,26
2,ten,no,50,28
2,ten,no,50,25
2,ten,no,50,32
2,ten,no,50,25
2,ten,no,50,31
2,ten,no,50,31
2,ten,no,50,23
2,ten,no,50,29
2,ten,no,50,27
2,ten,no,50,23
2,ten,no,50,28
2,ten,no,50,28
2,ten,no,50,25
2,ten,no,50,27
2,ten,no,50,31
2,ten,no,50,21
2,ten,no,50,30
2,ten,no,50,28
2,ten,no,50,28
2,ten,no,50,23
2,ten,no,50,23
2,ten,no,50,27
2,ten,no,50,27
2,ten,no,50,30
2,ten,no,50,27
2,ten,no,50,28
2,ten,no,50,31
2,ten,no,50,30
2,ten,no,50,20
2,ten,no,50,31
2,ten,no,50,31
2,ten,no,50,26
2,ten,no,50,27
2,ten,no,50,23
2,ten,no,50,24
2,ten,no,50,29
2,ten,no,50,29
2,ten,no,50,25
2,ten,no,50,30
2,ten,no,50,29
2,ten,no,50,29
2,ten,no,50,24
2,ten,no,50,32
2,ten,no,50,23
2,ten,no,50,30
2,ten,no,50,27
2,ten,no,50,27
2,ten,no,50,31
2,ten,no,50,24
2,ten,no,50,28
2,ten,no,50,28
2,ten,no,50,27
2,ten,no,50,27
2,ten,no,50,26
2,ten,no,50,26
2,ten,no,50,27
2,ten,no,50,25
2,ten,no,50,25
2,ten,no,50,32
2,ten,no,50,28
2,ten,no,50,23
2,ten,no,50,27
2,ten,no,50,30
2,ten,no,50,25
2,ten,no,50,30
2,ten,no,50,28
2,ten,no,50,27
2,ten,no,50,27
2,ten,no,50,27
2,ten,no,50,29
2,ten,no,50,25
2,ten,no,50,28
2,ten,no,50,26
2,ten,no,50,31
2,ten,no,50,25
2,ten,no,50,28
2,ten,no,50,21
2,ten,no,50,30
2,ten,no,50,24
2,ten,no,50,29
2,ten,no,50,31
2,ten,no,50,30
2,ten,no,50,26
2,ten,no,50,28
2,ten,no,50,27
2,ten,no,50,29
2,ten,no,50,28
2,ten,no,50,24
2,ten,no,50,26
2,ten,no,50,27
2,ten,no,50,26
2,ten,no,50,26
2,ten,no,50,24
2,ten,no,50,27
2,ten,no,50,25
2,ten,no,3,29
2,ten,no,3,28
2,ten,no,3,28
2,ten,no,3,26
2,ten,no,3,32
2,ten,no,3,28
2,ten,no,3,28
2,ten,no,3,23
2,ten,no,3,27
2,ten,no,3,26
2,ten,no,3,31
2,ten,no,3,30
2,ten,no,3,25
2,ten,no,3,26
2,ten,no,3,21
2,ten,no,3,28
2,ten,no,3,25
2,ten,no,3,27
2,ten,no,3,28
2,ten,no,3,26
2,ten,no,3,24
2,ten,no,3,31
2,ten,no,3,27
2,ten,no,3,28
2,ten,no,3,27
2,ten,no,3,27
2,ten,no,3,30
2,ten,no,3,23
2,ten,no,3,25
2,ten,no,3,27
2,ten,no,3,31
2,ten,no,3,26
2,ten,no,3,26
2,ten,no,3,31
2,ten,no,3,23
2,ten,no,3,26
2,ten,no,3,22
2,ten,no,3,27
2,ten,no,3,28
2,ten,no,3,25
2,ten,no,3,25
2,ten,no,3,33
2,ten,no,3,28
2,ten,no,3,26
2,ten,no,3,22
2,ten,no,3,33
2,ten,no,3,25
2,ten,no,3,28
2,ten,no,3,29
2,ten,no,3,31
2,ten,no,3,30
2,ten,no,3,28
2,ten,no,3,23
2,ten,no,3,22
2,ten,no,3,26
2,ten,no,3,29
2,ten,no,3,26
2,ten,no,3,29
2,ten,no,3,25
2,ten,no,3,28
2,ten,no,3,27
2,ten,no,3,26
2,ten,no,3,28
2,ten,no,3,29
2,ten,no,3,24
2,ten,no,3,29
2,ten,no,3,27
2,ten,no,3,27
2,ten,no,3,26
2,ten,no,3,26
2,ten,no,3,30
2,ten,no,3,29
2,ten,no,3,31
2,ten,no,3,28
2,ten,no,3,27
2,ten,no,3,28
2,ten,no,3,27
2,ten,no,3,26
2,ten,no,3,30
2,ten,no,3,32
2,ten,no,3,24
2,ten,no,3,24
2,ten,no,3,26
2,ten,no,3,30
2,ten,no,3,23
2,ten,no,3,30
2,ten,no,3,30
2,ten,no,3,31
2,ten,no,3,27
2,ten,no,3,24
2,ten,no,3,33
2,ten,no,3,29
2,ten,no,3,37
2,ten,no,3,28
2,ten,no,3,24
2,ten,no,3,30
2,ten,no,3,28
2,ten,no,3,32
2,ten,no,3,24
2,ten,no,3,32
2,ten,no,4,26
2,ten,no,4,29
2,ten,no,4,26
2,ten,no,4,27
2,ten,no,4,29
2,ten,no,4,32
2,ten,no,4,32
2,ten,no,4,25
2,ten,no,4,30
2,ten,no,4,28
2,ten,no,4,31
2,ten,no,4,29
2,ten,no,4,31
2,ten,no,4,29
2,ten,no,4,27
2,ten,no,4,27
2,ten,no,4,31
2,ten,no,4,31
2,ten,no,4,30
2,ten,no,4,30
2,ten,no,4,29
2,ten,no,4,31
2,ten,no,4,28
2,ten,no,4,23
2,ten,no,4,31
2,ten,no,4,30
2,ten,no,4,29
2,ten,no,4,23
2,ten,no,4,31
2,ten,no,4,26
2,ten,no,4,32
2,ten,no,4,16
2,ten,no,4,30
2,ten,no,4,26
2,ten,no,4,26
2,ten,no,4,29
2,ten,no,4,26
2,ten,no,4,24
2,ten,no,4,33
2,ten,no,4,21
2,ten,no,4,25
2,ten,no,4,25
2,ten,no,4,28
2,ten,no,4,25
2,ten,no,4,29
2,ten,no,4,29
2,ten,no,4,30
2,ten,no,4,31
2,ten,no,4,35
2,ten,no,4,26
2,ten,no,4,30
2,ten,no,4,32
2,ten,no,4,30
2,ten,no,4,22
2,ten,no,4,27
2,ten,no,4,28
2,ten,no,4,29
2,ten,no,4,20
2,ten,no,4,27
2,ten,no,4,36
2,ten,no,4,33
2,ten,no,4,27
2,ten,no,4,27
2,ten,no,4,21
2,ten,no,4,27
2,ten,no,4,29
2,ten,no,4,31
2,ten,no,4,30
2,ten,no,4,23
2,ten,no,4,31
2,ten,no,4,29
2,ten,no,4,25
2,ten,no,4,22
2,ten,no,4,31
2,ten,no,4,30
2,ten,no,4,24
2,ten,no,4,27
2,ten,no,4,28
2,ten,no,4,28
2,ten,no,4,24
2,ten,no,4,22
2,ten,no,4,29
2,ten,no,4,32
2,ten,no,4,30
2,ten,no,4,28
2,ten,no,4,30
2,ten,no,4,29
2,ten,no,4,26
2,ten,no,4,33
2,ten,no,4,30
2,ten,no,4,26
2,ten,no,4,27
2,ten,no,4,24
2,ten,no,4,30
2,ten,no,4,27
2,ten,no,4,27
2,ten,no,4,31
2,ten,no,4,31
2,ten,no,4,28
2,ten,no,4,29
2,ten,no,5,28
2,ten,no,5,31
2,ten,no,5,27
2,ten,no,5,26
2,ten,no,5,24
2,ten,no,5,23
2,ten,no,5,35
2,ten,no,5,34
2,ten,no,5,29
2,ten,no,5,34
2,ten,no,5,22
2,ten,no,5,30
2,ten,no,5,28
2,ten,no,5,30
2,ten,no,5,27
2,ten,no,5,30
2,ten,no,5,31
2,ten,no,5,28
2,ten,no,5,30
2,ten,no,5,27
2,ten,no,5,30
2,ten,no,5,27
2,ten,no,5,29
2,ten,no,5,30
2,ten,no,5,33
2,ten,no,5,31
2,ten,no,5,30
2,ten,no,5,24
2,ten,no,5,28
2,ten,no,5,32
2,ten,no,5,31
2,ten,no,5,28
2,ten,no,5,25
2,ten,no,5,26
2,ten,no,5,27
2,ten,no,5,28
2,ten,no,5,31
2,ten,no,5,24
2,ten,no,5,29
2,ten,no,5,30
2,ten,no,5,31
2,ten,no,5,28
2,ten,no,5,33
2,ten,no,5,33
2,ten,no,5,32
2,ten,no,5,30
2,ten,no,5,30
2,ten,no,5,28
2,ten,no,5,31
2,ten,no,5,29
2,ten,no,5,27
2,ten,no,5,28
2,ten,no,5,26
2,ten,no,5,27
2,ten,no,5,32
2,ten,no,5,28
2,ten,no,5,31
2,ten,no,5,27
2,ten,no,5,26
2,ten,no,5,28
2,ten,no,5,26
2,ten,no,5,32
2,ten,no,5,30
2,ten,no,5,32
2,ten,no,5,33
2,ten,no,5,29
2,ten,no,5,31
2,ten,no,5,25
2,ten,no,5,31
2,ten,no,5,29
2,ten,no,5,28
2,ten,no,5,30
2,ten,no,5,25
2,ten,no,5,29
2,ten,no,5,27
2,ten,no,5,28
2,ten,no,5,31
2,ten,no,5,30
2,ten,no,5,36
2,ten,no,5,26
2,ten,no,5,27
2,ten,no,5,26
2,ten,no,5,26
2,ten,no,5,31
2,ten,no,5,23
2,ten,no,5,30
2,ten,no,5,28
2,ten,no,5,31
2,ten,no,5,32
2,ten,no,5,29
2,ten,no,5,30
2,ten,no,5,29
2,ten,no,5,26
2,ten,no,5,30
2,ten,no,5,27
2,ten,no,5,27
2,ten,no,5,27
2,ten,no,5,29
2,ten,no,5,31
2,ten,no,5,28
2,ten,no,6,36
2,ten,no,6,29
2,ten,no,6,26
2,ten,no,6,30
2,ten,no,6,26
2,ten,no,6,34
2,ten,no,6,28
2,ten,no,6,32
2,ten,no,6,29
2,ten,no,6,34
2,ten,no,6,29
2,ten,no,6,31
2,ten,no,6,34
2,ten,no,6,29
2,ten,no,6,32
2,ten,no,6,33
2,ten,no,6,30
2,ten,no,6,33
2,ten,no,6,34
2,ten,no,6,33
2,ten,no,6,31
2,ten,no,6,28
2,ten,no,6,28
2,ten,no,6,30
2,ten,no,6,33
2,ten,no,6,31
2,ten,no,6,32
2,ten,no,6,34
2,ten,no,6,32
2,ten,no,6,30
2,ten,no,6,36
2,ten,no,6,35
2,ten,no,6,33
2,ten,no,6,28
2,ten,no,6,29
2,ten,no,6,34
2,ten,no,6,33
2,ten,no,6,31
2,ten,no,6,28
2,ten,no,6,32
2,ten,no,6,27
2,ten,no,6,28
2,ten,no,6,31
2,ten,no,6,31
2,ten,no,6,31
2,ten,no,6,29
2,ten,no,6,24
